Date,Cow_ID,Breed,Milk_Yield_kg,Feed_Intake_kg,Lactation_Stage,Health_Score,Temperature_C,Humidity_%,Milk_Price_USD_per_kg,Revenue_USD,Feed_Cost_USD,Profit_USD
2021-06-15,Cow_16,Jersey,16.22,18.27,Mid,76,5.1,77.9,0.45,7.3,4.57,2.73
2021-06-15,Cow_17,Brown Swiss,18.8,22.03,Early,80,5.1,77.9,0.45,8.46,5.51,2.95
2021-06-15,Cow_18,Jersey,20.96,21.01,Early,91,5.1,77.9,0.45,9.43,5.25,4.18
2021-06-15,Cow_19,Brown Swiss,19.52,17.81,Early,77,5.1,77.9,0.45,8.78,4.45,4.33
2021-06-15,Cow_20,Brown Swiss,22.62,20.21,Mid,78,5.1,77.9,0.45,10.18,5.05,5.13
2021-06-15,Cow_21,Holstein,15.23,18.09,Early,73,5.1,77.9,0.45,6.85,4.52,2.33
2021-06-15,Cow_22,Guernsey,18.93,24.43,Late,99,5.1,77.9,0.45,8.52,6.11,2.41
2021-06-15,Cow_23,Brown Swiss,14.48,19.18,Early,85,5.1,77.9,0.45,6.52,4.79,1.73
2021-06-15,Cow_24,Guernsey,15.98,18.19,Early,89,5.1,77.9,0.45,7.19,4.55,2.64
2021-06-15,Cow_25,Jersey,11.83,18.29,Early,94,5.1,77.9,0.45,5.32,4.57,0.75
2021-06-15,Cow_26,Guernsey,26.52,25.51,Early,93,5.1,77.9,0.45,11.93,6.38,5.55
2021-06-15,Cow_27,Guernsey,14.88,19.24,Mid,87,5.1,77.9,0.45,6.7,4.81,1.89
2021-06-15,Cow_28,Brown Swiss,24.69,22.79,Late,96,5.1,77.9,0.45,11.11,5.7,5.41
2021-06-15,Cow_29,Brown Swiss,18.86,20.56,Mid,99,5.1,77.9,0.45,8.49,5.14,3.35
2021-06-15,Cow_30,Jersey,27.86,18.09,Mid,86,5.1,77.9,0.45,12.54,4.52,8.02
2021-06-15,Cow_31,Holstein,13.34,20.97,Early,80,5.1,77.9,0.45,6.0,5.24,0.76
2021-06-15,Cow_32,Brown Swiss,16.28,18.09,Early,85,5.1,77.9,0.45,7.33,4.52,2.81
2021-06-15,Cow_33,Guernsey,14.52,23.45,Late,97,5.1,77.9,0.45,6.53,5.86,0.67
2021-06-15,Cow_34,Jersey,14.82,24.19,Mid,71,5.1,77.9,0.45,6.67,6.05,0.62
2021-06-15,Cow_35,Brown Swiss,22.99,20.98,Late,92,5.1,77.9,0.45,10.35,5.25,5.1
2021-06-15,Cow_36,Holstein,19.69,19.95,Early,91,5.1,77.9,0.45,8.86,4.99,3.87
2021-06-15,Cow_37,Holstein,17.36,19.72,Late,72,5.1,77.9,0.45,7.81,4.93,2.88
2021-06-15,Cow_38,Holstein,21.63,17.5,Mid,71,5.1,77.9,0.45,9.73,4.38,5.35
2021-06-15,Cow_39,Brown Swiss,15.18,19.08,Early,94,5.1,77.9,0.45,6.83,4.77,2.06
2021-06-15,Cow_40,Brown Swiss,22.07,16.12,Late,89,5.1,77.9,0.45,9.93,4.03,5.9
2021-06-15,Cow_41,Brown Swiss,17.1,21.57,Late,95,5.1,77.9,0.45,7.7,5.39,2.31
2021-06-15,Cow_42,Brown Swiss,14.93,19.09,Early,89,5.1,77.9,0.45,6.72,4.77,1.95
2021-06-15,Cow_43,Jersey,16.92,17.87,Late,78,5.1,77.9,0.45,7.61,4.47,3.14
2021-06-15,Cow_44,Jersey,25.77,19.27,Late,90,5.1,77.9,0.45,11.6,4.82,6.78
2021-06-15,Cow_45,Holstein,21.6,19.43,Mid,85,5.1,77.9,0.45,9.72,4.86,4.86
2021-06-15,Cow_46,Holstein,23.82,19.09,Late,94,5.1,77.9,0.45,10.72,4.77,5.95
2021-06-15,Cow_47,Jersey,10.84,19.79,Late,82,5.1,77.9,0.45,4.88,4.95,-0.07
2021-06-15,Cow_48,Brown Swiss,22.87,17.11,Late,98,5.1,77.9,0.45,10.29,4.28,6.01
2021-06-15,Cow_49,Holstein,28.13,15.42,Early,96,5.1,77.9,0.45,12.66,3.85,8.81
2021-06-15,Cow_50,Guernsey,11.42,18.69,Late,81,5.1,77.9,0.45,5.14,4.67,0.47
2021-06-15,Cow_51,Jersey,18.16,15.48,Mid,97,5.1,77.9,0.45,8.17,3.87,4.3
2021-06-15,Cow_52,Holstein,19.2,24.29,Late,70,5.1,77.9,0.45,8.64,6.07,2.57
2021-06-15,Cow_53,Jersey,18.45,22.27,Late,70,5.1,77.9,0.45,8.3,5.57,2.73
2021-06-15,Cow_54,Jersey,17.52,22.09,Mid,81,5.1,77.9,0.45,7.88,5.52,2.36
2021-06-15,Cow_55,Jersey,14.17,16.68,Mid,96,5.1,77.9,0.45,6.38,4.17,2.21
2021-06-15,Cow_56,Jersey,21.02,22.43,Early,86,5.1,77.9,0.45,9.46,5.61,3.85
2021-06-15,Cow_57,Jersey,17.43,19.26,Mid,71,5.1,77.9,0.45,7.84,4.82,3.02
2021-06-15,Cow_58,Holstein,17.99,19.32,Mid,98,5.1,77.9,0.45,8.1,4.83,3.27
2021-06-15,Cow_59,Guernsey,15.59,17.0,Mid,72,5.1,77.9,0.45,7.02,4.25,2.77
2021-06-15,Cow_60,Holstein,15.61,19.29,Early,73,5.1,77.9,0.45,7.02,4.82,2.2
2021-06-15,Cow_61,Holstein,19.05,20.14,Late,94,5.1,77.9,0.45,8.57,5.04,3.53
2021-06-15,Cow_62,Holstein,16.64,18.31,Early,78,5.1,77.9,0.45,7.49,4.58,2.91
2021-06-15,Cow_63,Jersey,17.25,20.95,Late,82,5.1,77.9,0.45,7.76,5.24,2.52
2021-06-15,Cow_64,Brown Swiss,22.27,24.76,Early,77,5.1,77.9,0.45,10.02,6.19,3.83
2021-06-15,Cow_65,Holstein,18.4,20.58,Late,92,5.1,77.9,0.45,8.28,5.14,3.14
2021-06-15,Cow_66,Holstein,18.58,23.17,Early,76,5.1,77.9,0.45,8.36,5.79,2.57
2021-06-15,Cow_67,Guernsey,23.6,20.39,Late,96,5.1,77.9,0.45,10.62,5.1,5.52
2021-06-15,Cow_68,Brown Swiss,15.38,22.14,Mid,86,5.1,77.9,0.45,6.92,5.54,1.38
2021-06-15,Cow_69,Holstein,19.56,22.67,Early,98,5.1,77.9,0.45,8.8,5.67,3.13
2021-06-15,Cow_70,Holstein,15.27,20.15,Mid,86,5.1,77.9,0.45,6.87,5.04,1.83
2021-06-15,Cow_71,Brown Swiss,19.76,25.68,Late,99,5.1,77.9,0.45,8.89,6.42,2.47
2021-06-15,Cow_72,Brown Swiss,14.62,23.15,Mid,86,5.1,77.9,0.45,6.58,5.79,0.79
2021-06-15,Cow_73,Jersey,16.47,16.56,Late,82,5.1,77.9,0.45,7.41,4.14,3.27
2021-06-15,Cow_74,Guernsey,23.12,17.95,Late,86,5.1,77.9,0.45,10.4,4.49,5.91
2021-06-15,Cow_75,Holstein,18.73,15.29,Mid,76,5.1,77.9,0.45,8.43,3.82,4.61
2021-06-15,Cow_76,Guernsey,22.12,21.07,Late,93,5.1,77.9,0.45,9.95,5.27,4.68
2021-06-15,Cow_77,Holstein,21.49,21.89,Late,77,5.1,77.9,0.45,9.67,5.47,4.2
2021-06-15,Cow_78,Jersey,16.18,22.17,Early,80,5.1,77.9,0.45,7.28,5.54,1.74
2021-06-15,Cow_79,Guernsey,12.0,18.56,Late,98,5.1,77.9,0.45,5.4,4.64,0.76
2021-06-15,Cow_80,Brown Swiss,18.27,24.34,Mid,70,5.1,77.9,0.45,8.22,6.08,2.14
2021-06-15,Cow_81,Guernsey,16.13,23.71,Early,90,5.1,77.9,0.45,7.26,5.93,1.33
2021-06-15,Cow_82,Holstein,21.44,22.3,Mid,99,5.1,77.9,0.45,9.65,5.58,4.07
2021-06-15,Cow_83,Jersey,14.2,22.5,Early,98,5.1,77.9,0.45,6.39,5.62,0.77
2021-06-15,Cow_84,Holstein,18.59,20.71,Early,85,5.1,77.9,0.45,8.37,5.18,3.19
2021-06-15,Cow_85,Holstein,20.15,19.78,Late,79,5.1,77.9,0.45,9.07,4.95,4.12
2021-06-15,Cow_86,Guernsey,21.17,19.12,Early,82,5.1,77.9,0.45,9.53,4.78,4.75
2021-06-15,Cow_87,Guernsey,15.73,17.15,Mid,89,5.1,77.9,0.45,7.08,4.29,2.79
2021-06-15,Cow_88,Guernsey,13.43,21.06,Early,81,5.1,77.9,0.45,6.04,5.26,0.78
2021-06-15,Cow_89,Guernsey,19.37,21.3,Late,88,5.1,77.9,0.45,8.72,5.33,3.39
2021-06-15,Cow_90,Guernsey,23.01,15.08,Mid,82,5.1,77.9,0.45,10.35,3.77,6.58
2021-06-15,Cow_91,Jersey,11.81,22.63,Early,85,5.1,77.9,0.45,5.31,5.66,-0.35
2021-06-15,Cow_92,Jersey,21.45,16.7,Early,79,5.1,77.9,0.45,9.65,4.17,5.48
2021-06-15,Cow_93,Guernsey,11.77,20.2,Early,83,5.1,77.9,0.45,5.3,5.05,0.25
2021-06-15,Cow_94,Brown Swiss,18.62,21.14,Late,78,5.1,77.9,0.45,8.38,5.29,3.09
2021-06-15,Cow_95,Holstein,17.64,13.39,Late,73,5.1,77.9,0.45,7.94,3.35,4.59
2021-06-15,Cow_96,Brown Swiss,20.36,18.0,Mid,84,5.1,77.9,0.45,9.16,4.5,4.66
2021-06-15,Cow_97,Holstein,20.24,15.07,Early,71,5.1,77.9,0.45,9.11,3.77,5.34
2021-06-15,Cow_98,Brown Swiss,20.5,17.12,Mid,73,5.1,77.9,0.45,9.22,4.28,4.94
2021-06-15,Cow_99,Brown Swiss,15.46,22.04,Late,90,5.1,77.9,0.45,6.96,5.51,1.45
2021-06-15,Cow_100,Guernsey,21.79,17.44,Mid,74,5.1,77.9,0.45,9.81,4.36,5.45
2021-06-16,Cow_1,Jersey,21.74,21.72,Late,96,22.3,65.9,0.45,9.78,5.43,4.35
2021-06-16,Cow_2,Brown Swiss,27.67,17.46,Mid,83,22.3,65.9,0.45,12.45,4.37,8.08
2021-06-16,Cow_3,Jersey,20.79,19.53,Late,78,22.3,65.9,0.45,9.36,4.88,4.48
2021-06-16,Cow_4,Jersey,20.74,19.94,Mid,70,22.3,65.9,0.45,9.33,4.99,4.34
2021-06-16,Cow_5,Guernsey,12.33,20.89,Mid,78,22.3,65.9,0.45,5.55,5.22,0.33
2021-06-16,Cow_6,Brown Swiss,13.15,17.66,Mid,85,22.3,65.9,0.45,5.92,4.42,1.5
2021-06-16,Cow_7,Holstein,17.65,23.15,Late,86,22.3,65.9,0.45,7.94,5.79,2.15
2021-06-16,Cow_8,Jersey,19.47,20.78,Late,97,22.3,65.9,0.45,8.76,5.2,3.56
2021-06-16,Cow_9,Guernsey,22.73,21.18,Late,94,22.3,65.9,0.45,10.23,5.29,4.94
2021-06-16,Cow_10,Guernsey,21.2,17.08,Early,93,22.3,65.9,0.45,9.54,4.27,5.27
2021-06-16,Cow_11,Guernsey,22.56,15.87,Mid,72,22.3,65.9,0.45,10.15,3.97,6.18
2021-06-16,Cow_12,Jersey,19.87,24.07,Mid,83,22.3,65.9,0.45,8.94,6.02,2.92
2021-06-16,Cow_13,Guernsey,19.8,20.97,Early,90,22.3,65.9,0.45,8.91,5.24,3.67
2021-06-16,Cow_14,Guernsey,19.32,23.51,Early,95,22.3,65.9,0.45,8.69,5.88,2.81
2021-06-16,Cow_15,Brown Swiss,16.27,17.69,Early,77,22.3,65.9,0.45,7.32,4.42,2.9
2021-06-16,Cow_16,Jersey,22.7,20.26,Late,89,22.3,65.9,0.45,10.21,5.07,5.14
2021-06-16,Cow_17,Brown Swiss,20.3,19.19,Late,92,22.3,65.9,0.45,9.13,4.8,4.33
2021-06-16,Cow_18,Jersey,24.12,20.85,Late,86,22.3,65.9,0.45,10.85,5.21,5.64
2021-06-16,Cow_19,Brown Swiss,21.31,17.98,Late,89,22.3,65.9,0.45,9.59,4.5,5.09
2021-06-16,Cow_20,Brown Swiss,17.16,21.47,Late,90,22.3,65.9,0.45,7.72,5.37,2.35
2021-06-16,Cow_21,Holstein,16.63,22.27,Mid,89,22.3,65.9,0.45,7.48,5.57,1.91
2021-06-16,Cow_22,Guernsey,17.14,18.32,Mid,91,22.3,65.9,0.45,7.71,4.58,3.13
2021-06-16,Cow_23,Brown Swiss,26.63,22.97,Late,85,22.3,65.9,0.45,11.98,5.74,6.24
2021-06-16,Cow_24,Guernsey,17.38,19.7,Late,90,22.3,65.9,0.45,7.82,4.92,2.9
2021-06-16,Cow_25,Jersey,22.77,19.56,Late,97,22.3,65.9,0.45,10.25,4.89,5.36
2021-06-16,Cow_26,Guernsey,20.61,23.13,Early,96,22.3,65.9,0.45,9.27,5.78,3.49
2021-06-16,Cow_27,Guernsey,23.48,21.76,Late,94,22.3,65.9,0.45,10.57,5.44,5.13
2021-06-16,Cow_28,Brown Swiss,26.2,22.97,Early,87,22.3,65.9,0.45,11.79,5.74,6.05
2021-06-16,Cow_29,Brown Swiss,22.79,15.83,Mid,96,22.3,65.9,0.45,10.26,3.96,6.3
2021-06-16,Cow_30,Jersey,22.21,20.67,Late,97,22.3,65.9,0.45,9.99,5.17,4.82
2021-06-16,Cow_31,Holstein,22.23,19.77,Late,79,22.3,65.9,0.45,10.0,4.94,5.06
2021-06-16,Cow_32,Brown Swiss,21.89,27.41,Mid,94,22.3,65.9,0.45,9.85,6.85,3.0
2021-06-16,Cow_33,Guernsey,18.12,23.02,Late,87,22.3,65.9,0.45,8.15,5.75,2.4
2021-06-16,Cow_34,Jersey,17.14,19.0,Mid,84,22.3,65.9,0.45,7.71,4.75,2.96
2021-06-16,Cow_35,Brown Swiss,17.89,25.85,Mid,94,22.3,65.9,0.45,8.05,6.46,1.59
2021-06-16,Cow_36,Holstein,25.47,22.37,Mid,87,22.3,65.9,0.45,11.46,5.59,5.87
2021-06-16,Cow_37,Holstein,16.61,19.05,Early,94,22.3,65.9,0.45,7.47,4.76,2.71
2021-06-16,Cow_38,Holstein,25.12,21.29,Late,81,22.3,65.9,0.45,11.3,5.32,5.98
2021-06-16,Cow_39,Brown Swiss,28.86,17.75,Early,72,22.3,65.9,0.45,12.99,4.44,8.55
2021-06-16,Cow_40,Brown Swiss,17.94,18.68,Mid,97,22.3,65.9,0.45,8.07,4.67,3.4
2021-06-16,Cow_41,Brown Swiss,18.63,15.88,Mid,76,22.3,65.9,0.45,8.38,3.97,4.41
2021-06-16,Cow_42,Brown Swiss,19.15,15.97,Late,99,22.3,65.9,0.45,8.62,3.99,4.63
2021-06-16,Cow_43,Jersey,21.14,21.74,Late,95,22.3,65.9,0.45,9.51,5.43,4.08
2021-06-16,Cow_44,Jersey,19.21,22.87,Mid,95,22.3,65.9,0.45,8.64,5.72,2.92
2021-06-16,Cow_45,Holstein,21.05,16.13,Early,87,22.3,65.9,0.45,9.47,4.03,5.44
2021-06-16,Cow_46,Holstein,15.75,17.97,Early,87,22.3,65.9,0.45,7.09,4.49,2.6
2021-06-16,Cow_47,Jersey,22.07,23.35,Early,95,22.3,65.9,0.45,9.93,5.84,4.09
2021-06-16,Cow_48,Brown Swiss,16.77,20.44,Mid,83,22.3,65.9,0.45,7.55,5.11,2.44
2021-06-16,Cow_49,Holstein,26.79,16.8,Early,89,22.3,65.9,0.45,12.06,4.2,7.86
2021-06-16,Cow_50,Guernsey,26.01,21.78,Early,71,22.3,65.9,0.45,11.7,5.45,6.25
2021-06-16,Cow_51,Jersey,20.0,18.49,Mid,86,22.3,65.9,0.45,9.0,4.62,4.38
2021-06-16,Cow_52,Holstein,23.93,22.39,Early,86,22.3,65.9,0.45,10.77,5.6,5.17
2021-06-16,Cow_53,Jersey,21.57,15.98,Early,79,22.3,65.9,0.45,9.71,4.0,5.71
2021-06-16,Cow_54,Jersey,20.59,20.99,Early,99,22.3,65.9,0.45,9.27,5.25,4.02
2021-06-16,Cow_55,Jersey,19.59,18.37,Mid,81,22.3,65.9,0.45,8.82,4.59,4.23
2021-06-16,Cow_56,Jersey,22.23,16.54,Late,83,22.3,65.9,0.45,10.0,4.13,5.87
2021-06-16,Cow_57,Jersey,27.42,24.47,Late,74,22.3,65.9,0.45,12.34,6.12,6.22
2021-06-16,Cow_58,Holstein,20.32,22.56,Mid,83,22.3,65.9,0.45,9.14,5.64,3.5
2021-06-16,Cow_59,Guernsey,24.4,17.64,Early,76,22.3,65.9,0.45,10.98,4.41,6.57
2021-06-16,Cow_60,Holstein,25.55,22.65,Late,73,22.3,65.9,0.45,11.5,5.66,5.84
2021-06-16,Cow_61,Holstein,19.94,19.45,Early,88,22.3,65.9,0.45,8.97,4.86,4.11
2021-06-16,Cow_62,Holstein,20.53,19.93,Early,71,22.3,65.9,0.45,9.24,4.98,4.26
2021-06-16,Cow_63,Jersey,20.25,21.05,Mid,93,22.3,65.9,0.45,9.11,5.26,3.85
2021-06-16,Cow_64,Brown Swiss,19.35,12.86,Late,91,22.3,65.9,0.45,8.71,3.21,5.5
2021-06-16,Cow_65,Holstein,17.55,20.02,Early,70,22.3,65.9,0.45,7.9,5.0,2.9
2021-06-16,Cow_66,Holstein,17.22,18.78,Late,88,22.3,65.9,0.45,7.75,4.7,3.05
2021-06-16,Cow_67,Guernsey,25.58,23.2,Late,74,22.3,65.9,0.45,11.51,5.8,5.71
2021-06-16,Cow_68,Brown Swiss,17.87,19.49,Early,77,22.3,65.9,0.45,8.04,4.87,3.17
2021-06-16,Cow_69,Holstein,20.74,24.59,Mid,90,22.3,65.9,0.45,9.33,6.15,3.18
2021-06-16,Cow_70,Holstein,18.24,21.95,Early,75,22.3,65.9,0.45,8.21,5.49,2.72
2021-06-16,Cow_71,Brown Swiss,28.43,18.36,Early,97,22.3,65.9,0.45,12.79,4.59,8.2
2021-06-16,Cow_72,Brown Swiss,18.49,19.97,Mid,77,22.3,65.9,0.45,8.32,4.99,3.33
2021-06-16,Cow_73,Jersey,20.49,13.42,Mid,81,22.3,65.9,0.45,9.22,3.35,5.87
2021-06-16,Cow_74,Guernsey,17.81,21.91,Early,71,22.3,65.9,0.45,8.01,5.48,2.53
2021-06-16,Cow_75,Holstein,19.81,19.49,Mid,75,22.3,65.9,0.45,8.91,4.87,4.04
2021-06-16,Cow_76,Guernsey,14.7,22.53,Late,78,22.3,65.9,0.45,6.62,5.63,0.99
2021-06-16,Cow_77,Holstein,21.82,22.42,Late,83,22.3,65.9,0.45,9.82,5.61,4.21
2021-06-16,Cow_78,Jersey,18.12,20.8,Late,95,22.3,65.9,0.45,8.15,5.2,2.95
2021-06-16,Cow_79,Guernsey,17.9,17.8,Early,92,22.3,65.9,0.45,8.05,4.45,3.6
2021-06-16,Cow_80,Brown Swiss,21.69,21.18,Early,95,22.3,65.9,0.45,9.76,5.29,4.47
2021-06-16,Cow_81,Guernsey,22.56,17.93,Late,96,22.3,65.9,0.45,10.15,4.48,5.67
2021-06-16,Cow_82,Holstein,24.61,24.39,Mid,91,22.3,65.9,0.45,11.07,6.1,4.97
2021-06-16,Cow_83,Jersey,20.92,22.45,Early,85,22.3,65.9,0.45,9.41,5.61,3.8
2021-06-16,Cow_84,Holstein,25.61,18.47,Early,97,22.3,65.9,0.45,11.52,4.62,6.9
2021-06-16,Cow_85,Holstein,20.92,26.76,Mid,72,22.3,65.9,0.45,9.41,6.69,2.72
2021-06-16,Cow_86,Guernsey,18.77,21.71,Mid,86,22.3,65.9,0.45,8.45,5.43,3.02
2021-06-16,Cow_87,Guernsey,14.56,21.85,Early,78,22.3,65.9,0.45,6.55,5.46,1.09
2021-06-16,Cow_88,Guernsey,13.31,19.66,Late,84,22.3,65.9,0.45,5.99,4.92,1.07
2021-06-16,Cow_89,Guernsey,23.17,14.53,Late,94,22.3,65.9,0.45,10.43,3.63,6.8
2021-06-16,Cow_90,Guernsey,23.11,23.8,Late,92,22.3,65.9,0.45,10.4,5.95,4.45
2021-06-16,Cow_91,Jersey,15.1,19.66,Early,70,22.3,65.9,0.45,6.79,4.92,1.87
2021-06-16,Cow_92,Jersey,18.08,18.84,Mid,81,22.3,65.9,0.45,8.14,4.71,3.43
2021-06-16,Cow_93,Guernsey,18.5,24.26,Mid,73,22.3,65.9,0.45,8.33,6.07,2.26
2021-06-16,Cow_94,Brown Swiss,16.13,22.18,Early,94,22.3,65.9,0.45,7.26,5.54,1.72
2021-06-16,Cow_95,Holstein,24.24,20.36,Mid,70,22.3,65.9,0.45,10.91,5.09,5.82
2021-06-16,Cow_96,Brown Swiss,22.08,23.73,Early,89,22.3,65.9,0.45,9.94,5.93,4.01
2021-06-16,Cow_97,Holstein,19.14,22.33,Late,97,22.3,65.9,0.45,8.61,5.58,3.03
2021-06-16,Cow_98,Brown Swiss,19.81,22.77,Late,89,22.3,65.9,0.45,8.91,5.69,3.22
2021-06-16,Cow_99,Brown Swiss,23.27,19.75,Late,89,22.3,65.9,0.45,10.47,4.94,5.53
2021-06-16,Cow_100,Guernsey,20.59,26.17,Mid,84,22.3,65.9,0.45,9.27,6.54,2.73
2021-06-17,Cow_1,Jersey,22.86,17.46,Late,82,13.9,69.9,0.45,10.29,4.37,5.92
2021-06-17,Cow_2,Brown Swiss,17.25,20.13,Late,97,13.9,69.9,0.45,7.76,5.03,2.73
2021-06-17,Cow_3,Jersey,20.67,17.78,Mid,97,13.9,69.9,0.45,9.3,4.45,4.85
2021-06-17,Cow_4,Jersey,22.39,19.11,Late,78,13.9,69.9,0.45,10.08,4.78,5.3
2021-06-17,Cow_5,Guernsey,13.85,20.09,Late,78,13.9,69.9,0.45,6.23,5.02,1.21
2021-06-17,Cow_6,Brown Swiss,25.57,17.95,Mid,91,13.9,69.9,0.45,11.51,4.49,7.02
2021-06-17,Cow_7,Holstein,19.69,21.09,Early,86,13.9,69.9,0.45,8.86,5.27,3.59
2021-06-17,Cow_8,Jersey,21.26,14.68,Late,79,13.9,69.9,0.45,9.57,3.67,5.9
2021-06-17,Cow_9,Guernsey,24.76,19.66,Early,84,13.9,69.9,0.45,11.14,4.92,6.22
2021-06-17,Cow_10,Guernsey,19.31,14.23,Early,78,13.9,69.9,0.45,8.69,3.56,5.13
2021-06-17,Cow_11,Guernsey,17.05,18.11,Mid,78,13.9,69.9,0.45,7.67,4.53,3.14
2021-06-17,Cow_12,Jersey,21.88,22.72,Mid,83,13.9,69.9,0.45,9.85,5.68,4.17
2021-06-17,Cow_13,Guernsey,21.75,20.75,Early,87,13.9,69.9,0.45,9.79,5.19,4.6
2021-06-17,Cow_14,Guernsey,19.89,18.32,Early,74,13.9,69.9,0.45,8.95,4.58,4.37
2021-06-17,Cow_15,Brown Swiss,22.44,20.27,Early,85,13.9,69.9,0.45,10.1,5.07,5.03
2021-06-17,Cow_16,Jersey,14.7,21.59,Mid,93,13.9,69.9,0.45,6.62,5.4,1.22
2021-06-17,Cow_17,Brown Swiss,21.62,17.09,Late,97,13.9,69.9,0.45,9.73,4.27,5.46
2021-06-17,Cow_18,Jersey,21.3,18.5,Mid,78,13.9,69.9,0.45,9.59,4.62,4.97
2021-06-17,Cow_19,Brown Swiss,11.47,16.1,Early,91,13.9,69.9,0.45,5.16,4.03,1.13
2021-06-17,Cow_20,Brown Swiss,21.47,21.28,Mid,90,13.9,69.9,0.45,9.66,5.32,4.34
2021-06-17,Cow_21,Holstein,27.42,17.96,Late,84,13.9,69.9,0.45,12.34,4.49,7.85
2021-06-17,Cow_22,Guernsey,20.62,27.03,Late,81,13.9,69.9,0.45,9.28,6.76,2.52
2021-06-17,Cow_23,Brown Swiss,16.33,13.96,Early,74,13.9,69.9,0.45,7.35,3.49,3.86
2021-06-17,Cow_24,Guernsey,25.03,18.13,Late,77,13.9,69.9,0.45,11.26,4.53,6.73
2021-06-17,Cow_25,Jersey,19.97,20.72,Mid,82,13.9,69.9,0.45,8.99,5.18,3.81
2021-06-17,Cow_26,Guernsey,21.73,24.48,Early,90,13.9,69.9,0.45,9.78,6.12,3.66
2021-06-17,Cow_27,Guernsey,13.22,25.8,Late,91,13.9,69.9,0.45,5.95,6.45,-0.5
2021-06-17,Cow_28,Brown Swiss,21.27,18.55,Early,77,13.9,69.9,0.45,9.57,4.64,4.93
2021-06-17,Cow_29,Brown Swiss,18.15,18.27,Early,77,13.9,69.9,0.45,8.17,4.57,3.6
2021-06-17,Cow_30,Jersey,26.26,22.49,Late,91,13.9,69.9,0.45,11.82,5.62,6.2
2021-06-17,Cow_31,Holstein,25.73,17.32,Mid,76,13.9,69.9,0.45,11.58,4.33,7.25
2021-06-17,Cow_32,Brown Swiss,17.19,15.99,Early,97,13.9,69.9,0.45,7.74,4.0,3.74
2021-06-17,Cow_33,Guernsey,23.97,16.23,Late,85,13.9,69.9,0.45,10.79,4.06,6.73
2021-06-17,Cow_34,Jersey,16.7,21.51,Late,89,13.9,69.9,0.45,7.51,5.38,2.13
2021-06-17,Cow_35,Brown Swiss,18.42,21.26,Early,83,13.9,69.9,0.45,8.29,5.32,2.97
2021-06-17,Cow_36,Holstein,20.84,19.36,Early,98,13.9,69.9,0.45,9.38,4.84,4.54
2021-06-17,Cow_37,Holstein,23.56,22.55,Late,87,13.9,69.9,0.45,10.6,5.64,4.96
2021-06-17,Cow_38,Holstein,27.66,14.26,Early,92,13.9,69.9,0.45,12.45,3.56,8.89
2021-06-17,Cow_39,Brown Swiss,23.49,24.89,Mid,89,13.9,69.9,0.45,10.57,6.22,4.35
2021-06-17,Cow_40,Brown Swiss,21.66,18.22,Early,82,13.9,69.9,0.45,9.75,4.55,5.2
2021-06-17,Cow_41,Brown Swiss,22.88,14.08,Late,77,13.9,69.9,0.45,10.3,3.52,6.78
2021-06-17,Cow_42,Brown Swiss,19.65,18.91,Mid,80,13.9,69.9,0.45,8.84,4.73,4.11
2021-06-17,Cow_43,Jersey,24.47,22.56,Mid,80,13.9,69.9,0.45,11.01,5.64,5.37
2021-06-17,Cow_44,Jersey,16.07,24.34,Late,88,13.9,69.9,0.45,7.23,6.08,1.15
2021-06-17,Cow_45,Holstein,27.7,20.63,Late,78,13.9,69.9,0.45,12.46,5.16,7.3
2021-06-17,Cow_46,Holstein,13.57,15.05,Mid,84,13.9,69.9,0.45,6.11,3.76,2.35
2021-06-17,Cow_47,Jersey,12.35,14.46,Early,96,13.9,69.9,0.45,5.56,3.62,1.94
2021-06-17,Cow_48,Brown Swiss,20.54,18.67,Late,99,13.9,69.9,0.45,9.24,4.67,4.57
2021-06-17,Cow_49,Holstein,16.0,19.36,Late,76,13.9,69.9,0.45,7.2,4.84,2.36
2021-06-17,Cow_50,Guernsey,22.68,15.95,Late,82,13.9,69.9,0.45,10.21,3.99,6.22
2021-06-17,Cow_51,Jersey,19.43,20.92,Early,96,13.9,69.9,0.45,8.74,5.23,3.51
2021-06-17,Cow_52,Holstein,24.05,21.89,Late,73,13.9,69.9,0.45,10.82,5.47,5.35
2021-06-17,Cow_53,Jersey,22.09,14.56,Mid,82,13.9,69.9,0.45,9.94,3.64,6.3
2021-06-17,Cow_54,Jersey,17.14,17.23,Late,86,13.9,69.9,0.45,7.71,4.31,3.4
2021-06-17,Cow_55,Jersey,18.15,18.6,Late,82,13.9,69.9,0.45,8.17,4.65,3.52
2021-06-17,Cow_56,Jersey,19.58,21.05,Early,86,13.9,69.9,0.45,8.81,5.26,3.55
2021-06-17,Cow_57,Jersey,19.77,16.34,Early,80,13.9,69.9,0.45,8.9,4.08,4.82
2021-06-17,Cow_58,Holstein,20.7,15.23,Early,73,13.9,69.9,0.45,9.31,3.81,5.5
2021-06-17,Cow_59,Guernsey,18.1,20.83,Early,85,13.9,69.9,0.45,8.15,5.21,2.94
2021-06-17,Cow_60,Holstein,21.33,22.05,Early,76,13.9,69.9,0.45,9.6,5.51,4.09
2021-06-17,Cow_61,Holstein,27.12,15.22,Late,76,13.9,69.9,0.45,12.2,3.81,8.39
